gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
3948247820	b4320ef2-9abb-4f3c-a3b7-33120fdbb715	BSRU-AB-8203	Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Austronomia			GENUS	Austronomia Michener, 1965	Lipotriches (Austronomia)		TH	Khao Sam Roi Yot National Park	Prachuab Khiri Khan	PRESENT	1	57d75cbe-04e9-4d85-ae73-03674b041849									2008-07-20/2008-07-27		7	2008	1352048		PRESERVED_SPECIMEN					P. Nalinrachatakan (2022-08)		CC_BY_NC_4_0		Yai & Amnad			2025-07-05T03:49:40.279Z	StillImage	COORDINATE_INVALID;CONTINENT_DERIVED_FROM_COUNTRY;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
3948247819	b4320ef2-9abb-4f3c-a3b7-33120fdbb715	BSRU-AB-7356	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Braunsapis			GENUS	Braunsapis Michener, 1969	Braunsapis		TH	Khao Sam Roi Yot National Park	Prachuab Khiri Khan	PRESENT	1	57d75cbe-04e9-4d85-ae73-03674b041849	12.12205	99.967683			1.0				2009-05-10/2009-05-17		5	2009	1342546		PRESERVED_SPECIMEN					P. Nalinrachatakan (2022-08)		CC_BY_NC_4_0		Yai & Amnad			2025-07-05T03:49:40.538Z	StillImage	GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
3948247818	b4320ef2-9abb-4f3c-a3b7-33120fdbb715	BSRU-AB-8204	Animalia	Arthropoda	Insecta	Hymenoptera	Colletidae	Hylaeus			GENUS	Hylaeus Fabricius, 1793	Hylaeus		TH	Khao Sam Roi Yot National Park	Prachuab Khiri Khan	PRESENT	1	57d75cbe-04e9-4d85-ae73-03674b041849									2008-07-20/2008-07-27		7	2008	1349360		PRESERVED_SPECIMEN					P. Nalinrachatakan (2022-08)		CC_BY_NC_4_0		Yai & Amnad			2025-07-05T03:49:40.279Z	StillImage	COORDINATE_INVALID;CONTINENT_DERIVED_FROM_COUNTRY;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
3948247817	b4320ef2-9abb-4f3c-a3b7-33120fdbb715	BSRU-AB-7357	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Braunsapis			GENUS	Braunsapis Michener, 1969	Braunsapis		TH	Khao Sam Roi Yot National Park	Prachuab Khiri Khan	PRESENT	1	57d75cbe-04e9-4d85-ae73-03674b041849	12.12205	99.967683			1.0				2009-05-10/2009-05-17		5	2009	1342546		PRESERVED_SPECIMEN					P. Nalinrachatakan (2022-08)		CC_BY_NC_4_0		Yai & Amnad			2025-07-05T03:49:40.537Z	StillImage	GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
3948247816	b4320ef2-9abb-4f3c-a3b7-33120fdbb715	BSRU-AB-7358	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Braunsapis			GENUS	Braunsapis Michener, 1969	Braunsapis		TH	Khao Sam Roi Yot National Park	Prachuab Khiri Khan	PRESENT	1	57d75cbe-04e9-4d85-ae73-03674b041849	12.12205	99.967683			1.0				2009-05-10/2009-05-17		5	2009	1342546		PRESERVED_SPECIMEN					P. Nalinrachatakan (2022-08)		CC_BY_NC_4_0		Yai & Amnad			2025-07-05T03:49:40.537Z	StillImage	GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
3948247815	b4320ef2-9abb-4f3c-a3b7-33120fdbb715	BSRU-AB-8205	Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Ctenonomia			GENUS	Ctenonomia Cameron, 1903	Lasioglossum (Ctenonomia)		TH	Khao Sam Roi Yot National Park	Prachuab Khiri Khan	PRESENT	1	57d75cbe-04e9-4d85-ae73-03674b041849									2008-07-20/2008-07-27		7	2008	4571947		PRESERVED_SPECIMEN					P. Nalinrachatakan (2022-08)		CC_BY_NC_4_0		Yai & Amnad			2025-07-05T03:49:40.279Z	StillImage	COORDINATE_INVALID;CONTINENT_DERIVED_FROM_COUNTRY;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
3948247814	b4320ef2-9abb-4f3c-a3b7-33120fdbb715	BSRU-AB-8206	Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Ctenonomia			GENUS	Ctenonomia Cameron, 1903	Lasioglossum (Ctenonomia)		TH	Khao Sam Roi Yot National Park	Prachuab Khiri Khan	PRESENT	1	57d75cbe-04e9-4d85-ae73-03674b041849									2008-07-20/2008-07-27		7	2008	4571947		PRESERVED_SPECIMEN					P. Nalinrachatakan (2022-08)		CC_BY_NC_4_0		Yai & Amnad			2025-07-05T03:49:40.279Z	StillImage	COORDINATE_INVALID;CONTINENT_DERIVED_FROM_COUNTRY;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
3948247813	b4320ef2-9abb-4f3c-a3b7-33120fdbb715	BSRU-AB-7359	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Braunsapis			GENUS	Braunsapis Michener, 1969	Braunsapis		TH	Khao Sam Roi Yot National Park	Prachuab Khiri Khan	PRESENT	1	57d75cbe-04e9-4d85-ae73-03674b041849	12.12205	99.967683			1.0				2009-05-10/2009-05-17		5	2009	1342546		PRESERVED_SPECIMEN					P. Nalinrachatakan (2022-08)		CC_BY_NC_4_0		Yai & Amnad			2025-07-05T03:49:40.537Z	StillImage	GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
3948247812	b4320ef2-9abb-4f3c-a3b7-33120fdbb715	BSRU-AB-8207	Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Ctenonomia			GENUS	Ctenonomia Cameron, 1903	Lasioglossum (Ctenonomia)		TH	Khao Sam Roi Yot National Park	Prachuab Khiri Khan	PRESENT	1	57d75cbe-04e9-4d85-ae73-03674b041849									2008-07-20/2008-07-27		7	2008	4571947		PRESERVED_SPECIMEN					P. Nalinrachatakan (2022-08)		CC_BY_NC_4_0		Yai & Amnad			2025-07-05T03:49:40.279Z	StillImage	COORDINATE_INVALID;CONTINENT_DERIVED_FROM_COUNTRY;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
3948247811	b4320ef2-9abb-4f3c-a3b7-33120fdbb715	BSRU-AB-8208	Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Ctenonomia			GENUS	Ctenonomia Cameron, 1903	Lasioglossum (Ctenonomia)		TH	Khao Sam Roi Yot National Park	Prachuab Khiri Khan	PRESENT	1	57d75cbe-04e9-4d85-ae73-03674b041849									2008-07-20/2008-07-27		7	2008	4571947		PRESERVED_SPECIMEN					P. Nalinrachatakan (2022-08)		CC_BY_NC_4_0		Yai & Amnad			2025-07-05T03:49:40.279Z	StillImage	COORDINATE_INVALID;CONTINENT_DERIVED_FROM_COUNTRY;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
3948247810	b4320ef2-9abb-4f3c-a3b7-33120fdbb715	BSRU-AC-0019	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Geniotrigona			GENUS	Geniotrigona Moure, 1961	Geniotrigona		TH	Kaeng Krachan National Park	Phetchaburi	PRESENT	1	57d75cbe-04e9-4d85-ae73-03674b041849	12.5359	99.4683			378.0				2008-09-12/2008-09-19		9	2008	1344557		PRESERVED_SPECIMEN					P. Nalinrachatakan (2022-10)		CC_BY_NC_4_0		Akaradate & Thongbai			2025-07-05T03:49:40.537Z	StillImage	GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
3948247809	b4320ef2-9abb-4f3c-a3b7-33120fdbb715	BSRU-AC-0018	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Apis	Apis cerana		SPECIES	Apis cerana Fabricius, 1793	Apis (Apis) cerana Fabricius, 1793	Fabricius, 1793	TH	Kaeng Krachan National Park	Phetchaburi	PRESENT	1	57d75cbe-04e9-4d85-ae73-03674b041849	12.5359	99.4683			378.0				2008-09-12/2008-09-19		9	2008	1341979	1341979	PRESERVED_SPECIMEN					P. Nalinrachatakan (2022-10)		CC_BY_NC_4_0		Akaradate & Thongbai			2025-07-05T03:49:40.537Z	StillImage	GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
3948247808	b4320ef2-9abb-4f3c-a3b7-33120fdbb715	BSRU-AB-8209	Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Ctenonomia			GENUS	Ctenonomia Cameron, 1903	Lasioglossum (Ctenonomia)		TH	Khao Sam Roi Yot National Park	Prachuab Khiri Khan	PRESENT	1	57d75cbe-04e9-4d85-ae73-03674b041849									2008-07-20/2008-07-27		7	2008	4571947		PRESERVED_SPECIMEN					P. Nalinrachatakan (2022-08)		CC_BY_NC_4_0		Yai & Amnad			2025-07-05T03:49:40.279Z	StillImage	COORDINATE_INVALID;CONTINENT_DERIVED_FROM_COUNTRY;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
3948247807	b4320ef2-9abb-4f3c-a3b7-33120fdbb715	BSRU-AC-0017	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Apis	Apis cerana		SPECIES	Apis cerana Fabricius, 1793	Apis (Apis) cerana Fabricius, 1793	Fabricius, 1793	TH	Kaeng Krachan National Park	Phetchaburi	PRESENT	1	57d75cbe-04e9-4d85-ae73-03674b041849	12.5359	99.4683			378.0				2008-09-12/2008-09-19		9	2008	1341979	1341979	PRESERVED_SPECIMEN					P. Nalinrachatakan (2022-10)		CC_BY_NC_4_0		Akaradate & Thongbai			2025-07-05T03:49:40.537Z	StillImage	GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
3948247806	b4320ef2-9abb-4f3c-a3b7-33120fdbb715	BSRU-AC-0016	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Tetragonula	Tetragonula collina		SPECIES	Tetragonula collina (Smith, 1857)	Tetragonula (Tetragonilla) collina (Smith, 1857)	(Smith, 1857)	TH	Kaeng Krachan National Park	Phetchaburi	PRESENT	1	57d75cbe-04e9-4d85-ae73-03674b041849	12.836283	99.3448			703.0				2008-12-18/2008-12-25		12	2008	10858691	10858691	PRESERVED_SPECIMEN					P. Nalinrachatakan (2022-10)		CC_BY_NC_4_0		Sirichai			2025-07-05T03:49:40.537Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
3948247805	b4320ef2-9abb-4f3c-a3b7-33120fdbb715	BSRU-AC-0015	Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Ctenonomia			GENUS	Ctenonomia Cameron, 1903	Lasioglossum (Ctenonomia)		TH	Kaeng Krachan National Park	Phetchaburi	PRESENT	1	57d75cbe-04e9-4d85-ae73-03674b041849	12.836283	99.3448			703.0				2008-12-18/2008-12-25		12	2008	4571947		PRESERVED_SPECIMEN					P. Nalinrachatakan (2022-10)		CC_BY_NC_4_0		Sirichai			2025-07-05T03:49:40.537Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
3948247804	b4320ef2-9abb-4f3c-a3b7-33120fdbb715	BSRU-AC-0014	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Apis	Apis cerana		SPECIES	Apis cerana Fabricius, 1793	Apis (Apis) cerana Fabricius, 1793	Fabricius, 1793	TH	Kaeng Krachan National Park	Phetchaburi	PRESENT	1	57d75cbe-04e9-4d85-ae73-03674b041849	12.836283	99.3448			703.0				2008-12-18/2008-12-25		12	2008	1341979	1341979	PRESERVED_SPECIMEN					P. Nalinrachatakan (2022-10)		CC_BY_NC_4_0		Sirichai			2025-07-05T03:49:40.537Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
3948247803	b4320ef2-9abb-4f3c-a3b7-33120fdbb715	BSRU-AC-0013	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Apis	Apis cerana		SPECIES	Apis cerana Fabricius, 1793	Apis (Apis) cerana Fabricius, 1793	Fabricius, 1793	TH	Kaeng Krachan National Park	Phetchaburi	PRESENT	1	57d75cbe-04e9-4d85-ae73-03674b041849	12.836283	99.3448			703.0				2008-12-18/2008-12-25		12	2008	1341979	1341979	PRESERVED_SPECIMEN					P. Nalinrachatakan (2022-10)		CC_BY_NC_4_0		Sirichai			2025-07-05T03:49:40.537Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
3948247802	b4320ef2-9abb-4f3c-a3b7-33120fdbb715	BSRU-AC-0012	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Apis	Apis cerana		SPECIES	Apis cerana Fabricius, 1793	Apis (Apis) cerana Fabricius, 1793	Fabricius, 1793	TH	Kaeng Krachan National Park	Phetchaburi	PRESENT	1	57d75cbe-04e9-4d85-ae73-03674b041849	12.836283	99.3448			703.0				2008-12-18/2008-12-25		12	2008	1341979	1341979	PRESERVED_SPECIMEN					P. Nalinrachatakan (2022-10)		CC_BY_NC_4_0		Sirichai			2025-07-05T03:49:40.537Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
3948247801	b4320ef2-9abb-4f3c-a3b7-33120fdbb715	BSRU-AC-0011	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Apis	Apis cerana		SPECIES	Apis cerana Fabricius, 1793	Apis (Apis) cerana Fabricius, 1793	Fabricius, 1793	TH	Kaeng Krachan National Park	Phetchaburi	PRESENT	1	57d75cbe-04e9-4d85-ae73-03674b041849	12.836283	99.3448			703.0				2008-12-18/2008-12-25		12	2008	1341979	1341979	PRESERVED_SPECIMEN					P. Nalinrachatakan (2022-10)		CC_BY_NC_4_0		Sirichai			2025-07-05T03:49:40.537Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
3948247800	b4320ef2-9abb-4f3c-a3b7-33120fdbb715	BSRU-AC-0010	Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Lasioglossum	Lasioglossum deliense		SPECIES	Lasioglossum deliense (Strand, 1910)	Lasioglossum (Ctenonomia) deliense (Strand, 1910)	(Strand, 1910)	TH	Tat Ton National Park	Chaiyaphum	PRESENT	1	57d75cbe-04e9-4d85-ae73-03674b041849	16.045706	101.976717			687.0				2007-05-12/2007-05-19		5	2007	1354489	1354489	PRESERVED_SPECIMEN					P. Nalinrachatakan (2022-10)		CC_BY_NC_4_0		Tawit Jaruphan & Orawan Budsawong			2025-07-05T03:49:40.537Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
3948247799	b4320ef2-9abb-4f3c-a3b7-33120fdbb715	BSRU-AB-7350	Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Ctenonomia			GENUS	Ctenonomia Cameron, 1903	Lasioglossum (Ctenonomia)		TH	Khao Sam Roi Yot National Park	Prachuab Khiri Khan	PRESENT	1	57d75cbe-04e9-4d85-ae73-03674b041849	12.12205	99.967683			1.0				2009-05-10/2009-05-17		5	2009	4571947		PRESERVED_SPECIMEN					P. Nalinrachatakan (2022-08)		CC_BY_NC_4_0		Yai & Amnad			2025-07-05T03:49:40.536Z	StillImage	GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
3948247798	b4320ef2-9abb-4f3c-a3b7-33120fdbb715	BSRU-AB-7351	Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Sphecodes			GENUS	Sphecodes Latreille, 1804	Sphecodes		TH	Khao Sam Roi Yot National Park	Prachuab Khiri Khan	PRESENT	1	57d75cbe-04e9-4d85-ae73-03674b041849	12.12205	99.967683			1.0				2009-05-10/2009-05-17		5	2009	1351262		PRESERVED_SPECIMEN					P. Nalinrachatakan (2022-08)		CC_BY_NC_4_0		Yai & Amnad			2025-07-05T03:49:40.536Z	StillImage	GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
3948247797	b4320ef2-9abb-4f3c-a3b7-33120fdbb715	BSRU-AB-7352	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Ceratina	Ceratina smaragdula		SPECIES	Ceratina smaragdula (Fabricius, 1787)	Ceratina (Pithitis) smaragdula (Fabricius, 1787)	(Fabricius, 1787)	TH	Khao Sam Roi Yot National Park	Prachuab Khiri Khan	PRESENT	1	57d75cbe-04e9-4d85-ae73-03674b041849	12.12205	99.967683			1.0				2009-05-10/2009-05-17		5	2009	5040047	5040047	PRESERVED_SPECIMEN					P. Nalinrachatakan (2022-08)		CC_BY_NC_4_0		Yai & Amnad			2025-07-05T03:49:40.536Z	StillImage	GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
3948247796	b4320ef2-9abb-4f3c-a3b7-33120fdbb715	BSRU-AB-8200	Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Ctenonomia			GENUS	Ctenonomia Cameron, 1903	Lasioglossum (Ctenonomia)		TH	Khao Sam Roi Yot National Park	Prachuab Khiri Khan	PRESENT	1	57d75cbe-04e9-4d85-ae73-03674b041849									2008-07-20/2008-07-27		7	2008	4571947		PRESERVED_SPECIMEN					P. Nalinrachatakan (2022-08)		CC_BY_NC_4_0		Yai & Amnad			2025-07-05T03:49:40.278Z	StillImage	COORDINATE_INVALID;CONTINENT_DERIVED_FROM_COUNTRY;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
3948247795	b4320ef2-9abb-4f3c-a3b7-33120fdbb715	BSRU-AB-7353	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Ceratina	Ceratina smaragdula		SPECIES	Ceratina smaragdula (Fabricius, 1787)	Ceratina (Pithitis) smaragdula (Fabricius, 1787)	(Fabricius, 1787)	TH	Khao Sam Roi Yot National Park	Prachuab Khiri Khan	PRESENT	1	57d75cbe-04e9-4d85-ae73-03674b041849	12.12205	99.967683			1.0				2009-05-10/2009-05-17		5	2009	5040047	5040047	PRESERVED_SPECIMEN					P. Nalinrachatakan (2022-08)		CC_BY_NC_4_0		Yai & Amnad			2025-07-05T03:49:40.536Z	StillImage	GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
3948247794	b4320ef2-9abb-4f3c-a3b7-33120fdbb715	BSRU-AB-8201	Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Pseudapis	Pseudapis siamensis		SPECIES	Pseudapis siamensis (Cockerell, 1929)	Pseudapis (Pseudapis) siamensis (Cockerell, 1929)	(Cockerell, 1929)	TH	Khao Sam Roi Yot National Park	Prachuab Khiri Khan	PRESENT	1	57d75cbe-04e9-4d85-ae73-03674b041849									2008-07-20/2008-07-27		7	2008	1353102	1353102	PRESERVED_SPECIMEN					P. Nalinrachatakan (2022-08)		CC_BY_NC_4_0		Yai & Amnad			2025-07-05T03:49:40.278Z	StillImage	COORDINATE_INVALID;CONTINENT_DERIVED_FROM_COUNTRY;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
3948247793	b4320ef2-9abb-4f3c-a3b7-33120fdbb715	BSRU-AB-7354	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Ceratina	Ceratina smaragdula		SPECIES	Ceratina smaragdula (Fabricius, 1787)	Ceratina (Pithitis) smaragdula (Fabricius, 1787)	(Fabricius, 1787)	TH	Khao Sam Roi Yot National Park	Prachuab Khiri Khan	PRESENT	1	57d75cbe-04e9-4d85-ae73-03674b041849	12.12205	99.967683			1.0				2009-05-10/2009-05-17		5	2009	5040047	5040047	PRESERVED_SPECIMEN					P. Nalinrachatakan (2022-08)		CC_BY_NC_4_0		Yai & Amnad			2025-07-05T03:49:40.536Z	StillImage	GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
3948247792	b4320ef2-9abb-4f3c-a3b7-33120fdbb715	BSRU-AB-8202	Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Ctenonomia			GENUS	Ctenonomia Cameron, 1903	Lasioglossum (Ctenonomia)		TH	Khao Sam Roi Yot National Park	Prachuab Khiri Khan	PRESENT	1	57d75cbe-04e9-4d85-ae73-03674b041849									2008-07-20/2008-07-27		7	2008	4571947		PRESERVED_SPECIMEN					P. Nalinrachatakan (2022-08)		CC_BY_NC_4_0		Yai & Amnad			2025-07-05T03:49:40.278Z	StillImage	COORDINATE_INVALID;CONTINENT_DERIVED_FROM_COUNTRY;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
3948247791	b4320ef2-9abb-4f3c-a3b7-33120fdbb715	BSRU-AB-7355	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Braunsapis			GENUS	Braunsapis Michener, 1969	Braunsapis		TH	Khao Sam Roi Yot National Park	Prachuab Khiri Khan	PRESENT	1	57d75cbe-04e9-4d85-ae73-03674b041849	12.12205	99.967683			1.0				2009-05-10/2009-05-17		5	2009	1342546		PRESERVED_SPECIMEN					P. Nalinrachatakan (2022-08)		CC_BY_NC_4_0		Yai & Amnad			2025-07-05T03:49:40.536Z	StillImage	GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
3948247790	b4320ef2-9abb-4f3c-a3b7-33120fdbb715	BSRU-AB-8214	Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Ctenonomia			GENUS	Ctenonomia Cameron, 1903	Lasioglossum (Ctenonomia)		TH	Khao Sam Roi Yot National Park	Prachuab Khiri Khan	PRESENT	1	57d75cbe-04e9-4d85-ae73-03674b041849									2008-07-20/2008-07-27		7	2008	4571947		PRESERVED_SPECIMEN					P. Nalinrachatakan (2022-08)		CC_BY_NC_4_0		Yai & Amnad			2025-07-05T03:49:40.278Z	StillImage	COORDINATE_INVALID;CONTINENT_DERIVED_FROM_COUNTRY;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
3948247789	b4320ef2-9abb-4f3c-a3b7-33120fdbb715	BSRU-AB-7367	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Braunsapis			GENUS	Braunsapis Michener, 1969	Braunsapis		TH	Khao Sam Roi Yot National Park	Prachuab Khiri Khan	PRESENT	1	57d75cbe-04e9-4d85-ae73-03674b041849	12.12205	99.967683			1.0				2009-05-10/2009-05-17		5	2009	1342546		PRESERVED_SPECIMEN					P. Nalinrachatakan (2022-08)		CC_BY_NC_4_0		Yai & Amnad			2025-07-05T03:49:40.536Z	StillImage	GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
3948247788	b4320ef2-9abb-4f3c-a3b7-33120fdbb715	BSRU-AB-8215	Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Ctenonomia			GENUS	Ctenonomia Cameron, 1903	Lasioglossum (Ctenonomia)		TH	Khao Sam Roi Yot National Park	Prachuab Khiri Khan	PRESENT	1	57d75cbe-04e9-4d85-ae73-03674b041849									2008-07-20/2008-07-27		7	2008	4571947		PRESERVED_SPECIMEN					P. Nalinrachatakan (2022-08)		CC_BY_NC_4_0		Yai & Amnad			2025-07-05T03:49:40.278Z	StillImage	COORDINATE_INVALID;CONTINENT_DERIVED_FROM_COUNTRY;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
3948247787	b4320ef2-9abb-4f3c-a3b7-33120fdbb715	BSRU-AB-7368	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Braunsapis			GENUS	Braunsapis Michener, 1969	Braunsapis		TH	Khao Sam Roi Yot National Park	Prachuab Khiri Khan	PRESENT	1	57d75cbe-04e9-4d85-ae73-03674b041849	12.12205	99.967683			1.0				2009-05-10/2009-05-17		5	2009	1342546		PRESERVED_SPECIMEN					P. Nalinrachatakan (2022-08)		CC_BY_NC_4_0		Yai & Amnad			2025-07-05T03:49:40.536Z	StillImage	GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
